"Original XML Dita File","UUID"
"livefyre-master/src/t_upload_media_to_a_folder_using_the_livefyre_mobile_app.dita","b462fa81-9756-4208-a81b-2d292e15a8d7"
"livefyre-master/src/t_switch_networks_using_the_livefyre_mobile_app.dita","fd3ffd63-08ca-43ad-888c-84f698236ea8"
"livefyre-master/src/t_publish_a_post_to_storify_2_using_the_livefyre_mobile_app.dita","27ae80c2-816b-495c-abc9-843bcb356e8e"
"livefyre-master/src/t_search_for_users.dita","0d003aa8-029e-4aeb-8bdf-4fe884863c68"
"livefyre-master/src/c_viewing_account_details.dita","ad26360b-1228-4dfd-92ef-db7382a43ce6"
"livefyre-master/src/t_ban_a_user.dita","0d2ecc94-9246-4dc8-a136-07f4cf1fc03d"
"livefyre-master/src/t_whitelist_a_user.dita","5cf0c9d3-a165-4c9e-be36-d8ce045f1f6b"
"livefyre-master/src/t_link_user_accounts.dita","5c4fad31-028d-422d-b6db-716798d7c60f"
"livefyre-master/src/c_users_switching_networks.dita","707c44bf-7288-467a-ad5e-07ff9794ab1b"
"livefyre-master/src/t_set_up_user_sync.dita","f9c0f096-4f74-4621-ad5b-a4273d5d7e2d"
"livefyre-master/src/t_invite_a_user_to_create_a_studio_account.dita","a4a7febc-810b-4a73-ab2c-48150f64eb82"
"livefyre-master/src/t_accept_an_invitation_to_create_a_studio_account.dita","be5717f7-bb6d-46a1-8e87-1b478dbe46f5"
"livefyre-master/src/t_log_into_studio.dita","3fadd9c2-0ff2-40df-b597-48e6d337958a"
"livefyre-master/src/t_manage_studio_permissions_for_users.dita","5861c7c1-88ff-45d3-bfb3-fbc25e3594e4"
"livefyre-master/src/c_user_types.dita","8c59ea72-ebc8-4420-acb2-146cb3b3673d"
"livefyre-master/src/t_configure_social_accout_instagram.dita","b94b1e54-78fa-4774-a8cd-ae9d5661a4d8"
"livefyre-master/src/c_about_instagram_accounts.dita","75d38cb2-b2a0-4a19-9bc2-04967baad2f4"
"livefyre-master/src/c_refresh_a_token_for_a_social_account.dita","66c505aa-8434-4d7d-8111-c9740f55b242"
"livefyre-master/src/t_set_up_credentials.dita","818c129c-5682-4e16-9782-07ec86e9711a"
"livefyre-master/src/t_add_a_site.dita","2cde8961-8739-4f62-8a64-2034575864a3"
"livefyre-master/src/c_translation_sets.dita","683afb89-4b3d-409d-ad07-6d769b28ad3e"
"livefyre-master/src/t_create_modify_translation_sets.dita","96abb054-f737-4ee0-8051-c6fad780d279"
"livefyre-master/src/t_apply_a_translation_set_to_a_network.dita","6273c228-cd1a-4304-a4ef-71bef40eb80d"
"livefyre-master/src/t_apply_a_translation_set_to_a_site.dita","445d5e62-0df1-490e-8887-8f10ddfddb49"
"livefyre-master/src/t_delete_a_translation_set.dita","5cc69fb2-6fa4-448b-bb70-f68bafdb0f1f"
"livefyre-master/src/c_localize_strings.dita","90f338a5-6862-4134-a951-30765f515b75"
"livefyre-master/src/c_review_text_strings.dita","4462b06a-1462-4ba1-bef7-d953b1b8368c"
"livefyre-master/src/c_sidenotes_text_strings.dita","dfd6cf2f-5501-4a02-8b5a-5d035b590c89"
"livefyre-master/src/c_ssl_enforcement.dita","903dd967-08a2-4e1c-99cd-283a10602158"
"livefyre-master/src/c_ssl_checklist.dita","b8fda5ce-2bf2-43f1-baec-b12c5f483bd1"
"livefyre-master/src/c_gdpr_compliance.dita","00911bd2-0473-4b2f-b91e-0b9346d650d4"
